datetime_utc,wifi_network
2025-11-09T10:24:24.467Z,SSID: "Android123_6948", BSSID: 88:00:33:77:a9:34, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS], level: -86, frequency: 5765, timestamp: 159915545177, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 1, centerFreq0: 5755, centerFreq1: 0, standard: 11n, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-89, RadioChainInfo: id=1, level=-90], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "Felix", BSSID: 14:51:20:da:e8:ec, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS], level: -80, frequency: 2412, timestamp: 159915078995, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 1, centerFreq0: 2422, centerFreq1: 0, standard: 11n, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-81, RadioChainInfo: id=1, level=-88], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "Familia Cliente", BSSID: b0:95:75:25:44:d8, capabilities: [WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS], level: -68, frequency: 2417, timestamp: 159915199903, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 0, centerFreq0: 2417, centerFreq1: 0, standard: 11n, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-68, RadioChainInfo: id=1, level=-81], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "Arquivo", BSSID: 84:0b:bb:0b:f2:78, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS], level: -83, frequency: 2412, timestamp: 159915061185, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 0, centerFreq0: 2412, centerFreq1: 0, standard: 11n, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-85, RadioChainInfo: id=1, level=-88], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: , BSSID: 92:0a:62:bc:41:8e, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS], level: -86, frequency: 5500, timestamp: 159916353870, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 2, centerFreq0: 5530, centerFreq1: 0, standard: 11ax, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-88, RadioChainInfo: id=1, level=-90], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "FAMILIA VAREJO 54-5G", BSSID: c0:3d:d9:7e:a2:97, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS], level: -68, frequency: 5220, timestamp: 159915273096, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 2, centerFreq0: 5210, centerFreq1: 0, standard: 11ac, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-68, RadioChainInfo: id=1, level=-79], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "FAMILIA VAREJO 54 _2.4", BSSID: c6:3d:d9:7e:a2:97, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS], level: -66, frequency: 5220, timestamp: 159915273224, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 2, centerFreq0: 5210, centerFreq1: 0, standard: 11ac, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-67, RadioChainInfo: id=1, level=-76], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "iPhone", BSSID: 12:34:ef:db:0f:07, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS], level: -64, frequency: 2437, timestamp: 159915545671, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 0, centerFreq0: 2437, centerFreq1: 0, standard: 11n, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-64, RadioChainInfo: id=1, level=-74], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "Sao paulo", BSSID: e8:45:8b:59:d6:1f, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS], level: -87, frequency: 5260, timestamp: 159915854568, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 2, centerFreq0: 5290, centerFreq1: 0, standard: 11ax, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-89, RadioChainInfo: id=1, level=-93], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "Nova Era", BSSID: 84:0b:bb:9b:27:60, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS], level: -66, frequency: 2412, timestamp: 159915099509, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 0, centerFreq0: 2412, centerFreq1: 0, standard: 11n, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-68, RadioChainInfo: id=1, level=-72], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "PARADISO", BSSID: c0:3d:d9:84:8c:f0, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS], level: -74, frequency: 2462, timestamp: 159915932912, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 0, centerFreq0: 2462, centerFreq1: 0, standard: 11n, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-76, RadioChainInfo: id=1, level=-79], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "Nova Era-5G", BSSID: 84:0b:bb:9b:27:67, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS], level: -65, frequency: 5180, timestamp: 159915110970, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 2, centerFreq0: 5210, centerFreq1: 0, standard: 11ac, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-70, RadioChainInfo: id=1, level=-67], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "academia golden", BSSID: a8:9d:d2:e1:d4:16, capabilities: [WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS], level: -75, frequency: 2422, timestamp: 159915243541, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 0, centerFreq0: 2422, centerFreq1: 0, standard: 11n, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-75, RadioChainInfo: id=1, level=-85], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "VIVOFIBRA-E390", BSSID: 86:0b:bb:9d:e3:97, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS], level: -83, frequency: 5785, timestamp: 159915557996, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 2, centerFreq0: 5775, centerFreq1: 0, standard: 11ac, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-85, RadioChainInfo: id=1, level=-88], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "LIVE TIM_7011_2G", BSSID: a4:d4:b2:45:2b:49, capabilities: [WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS], level: -81, frequency: 2412, timestamp: 159915068567, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 1, centerFreq0: 2422, centerFreq1: 0, standard: 11n, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-84, RadioChainInfo: id=1, level=-85], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "PARADISO-5G", BSSID: c0:3d:d9:84:8c:f7, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS], level: -80, frequency: 5745, timestamp: 159915438662, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 2, centerFreq0: 5775, centerFreq1: 0, standard: 11ac, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-82, RadioChainInfo: id=1, level=-86], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "VIVOFIBRA-4558", BSSID: 86:0b:bb:1e:45:5f, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS], level: -74, frequency: 5785, timestamp: 159915617007, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 2, centerFreq0: 5775, centerFreq1: 0, standard: 11ac, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-78, RadioChainInfo: id=1, level=-76], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "Dani brinquedos_5G", BSSID: 00:eb:d8:4a:ff:c7, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS], level: -83, frequency: 5805, timestamp: 159915707812, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 2, centerFreq0: 5775, centerFreq1: 0, standard: 11ac, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-84, RadioChainInfo: id=1, level=-90], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: , BSSID: 62:1d:9d:0d:0e:10, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS], level: -87, frequency: 5260, timestamp: 159915913424, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 0, centerFreq0: 5260, centerFreq1: 0, standard: 11n, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-93, RadioChainInfo: id=1, level=-89], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "CELULAR", BSSID: 98:e5:5b:24:79:76, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS], level: -59, frequency: 2437, timestamp: 159915542018, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 0, centerFreq0: 2437, centerFreq1: 0, standard: 11n, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-60, RadioChainInfo: id=1, level=-65], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "MOXA_2", BSSID: 46:90:e8:45:42:6a, capabilities: [ESS], level: -82, frequency: 2462, timestamp: 159915905619, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 0, centerFreq0: 2462, centerFreq1: 0, standard: legacy, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-83, RadioChainInfo: id=1, level=-88], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "MINEIRINHO-5G", BSSID: d8:c6:78:73:80:cf, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS], level: -85, frequency: 5180, timestamp: 159915101336, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 2, centerFreq0: 5210, centerFreq1: 0, standard: 11ac, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-87, RadioChainInfo: id=1, level=-91], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "Apto 403+", BSSID: c0:25:2f:31:76:6e, capabilities: [WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS], level: -77, frequency: 2412, timestamp: 159915041079, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 1, centerFreq0: 2422, centerFreq1: 0, standard: 11n, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-78, RadioChainInfo: id=1, level=-86], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "LIVE TIM_8176_2G", BSSID: a4:d4:b2:45:2f:d6, capabilities: [WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS], level: -56, frequency: 2447, timestamp: 159915680430, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 1, centerFreq0: 2437, centerFreq1: 0, standard: 11n, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-58, RadioChainInfo: id=1, level=-61], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "VIVOFIBRA-E390-5G", BSSID: 84:0b:bb:9d:e3:97, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS], level: -83, frequency: 5785, timestamp: 159915596130, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 2, centerFreq0: 5775, centerFreq1: 0, standard: 11ac, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-85, RadioChainInfo: id=1, level=-88], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "VIVOFIBRA-4558-5G", BSSID: 84:0b:bb:1e:45:5f, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS], level: -74, frequency: 5785, timestamp: 159915616328, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 2, centerFreq0: 5775, centerFreq1: 0, standard: 11ac, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-79, RadioChainInfo: id=1, level=-76], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "Nova Era", BSSID: 86:0b:bb:9b:27:67, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS], level: -65, frequency: 5180, timestamp: 159915114417, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 2, centerFreq0: 5210, centerFreq1: 0, standard: 11ac, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-71, RadioChainInfo: id=1, level=-67], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "PARADISO", BSSID: c6:3d:d9:84:8c:f7, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS], level: -81, frequency: 5745, timestamp: 159915439327, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 2, centerFreq0: 5775, centerFreq1: 0, standard: 11ac, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-83, RadioChainInfo: id=1, level=-85], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: "NEHA_5G", BSSID: 68:d4:0c:de:c9:4f, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS], level: -84, frequency: 2412, timestamp: 159915066193, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 0, centerFreq0: 2412, centerFreq1: 0, standard: 11ax, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-86, RadioChainInfo: id=1, level=-90], interface name: wlan0
2025-11-09T10:24:24.467Z,SSID: , BSSID: 02:eb:d8:6a:ff:c7, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS], level: -85, frequency: 5805, timestamp: 159915669711, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 2, centerFreq0: 5775, centerFreq1: 0, standard: 11ac, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-88, RadioChainInfo: id=1, level=-88], interface name: wlan0
2025-11-09T10:24:25.476Z,SSID: "Android123_6948", BSSID: 88:00:33:77:a9:34, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS], level: -86, frequency: 5765, timestamp: 159915545177, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 1, centerFreq0: 5755, centerFreq1: 0, standard: 11n, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-89, RadioChainInfo: id=1, level=-90], interface name: wlan0
2025-11-09T10:24:25.476Z,SSID: "Felix", BSSID: 14:51:20:da:e8:ec, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS], level: -80, frequency: 2412, timestamp: 159915078995, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 1, centerFreq0: 2422, centerFreq1: 0, standard: 11n, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-81, RadioChainInfo: id=1, level=-88], interface name: wlan0
2025-11-09T10:24:25.476Z,SSID: "Familia Cliente", BSSID: b0:95:75:25:44:d8, capabilities: [WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS], level: -68, frequency: 2417, timestamp: 159915199903, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 0, centerFreq0: 2417, centerFreq1: 0, standard: 11n, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-68, RadioChainInfo: id=1, level=-81], interface name: wlan0
2025-11-09T10:24:25.476Z,SSID: "Arquivo", BSSID: 84:0b:bb:0b:f2:78, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS], level: -83, frequency: 2412, timestamp: 159915061185, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 0, centerFreq0: 2412, centerFreq1: 0, standard: 11n, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-85, RadioChainInfo: id=1, level=-88], interface name: wlan0
2025-11-09T10:24:25.476Z,SSID: , BSSID: 92:0a:62:bc:41:8e, capabilities: [WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS], level: -86, frequency: 5500, timestamp: 159916353870, distance: ?(cm), distanceSd: ?(cm), passpoint: no, ChannelBandwidth: 2, centerFreq0: 5530, centerFreq1: 0, standard: 11ax, 80211mcResponder: is not supported, 80211azNtbResponder: is not supported, TWT Responder: no, Radio Chain Infos: [RadioChainInfo: id=0, level=-88, RadioChainInfo: id=1, level=-90], interface name: wlan0